CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,churn_probability,estimated_ltv,expected_revenue_retained,net_expected_value,naive_target,ds_optimized_target
681,58,8,93173.88,1,1,1,139761.25,0,False,False,False,0.5785958632076533,8385.6492,1212.9754843576418,1162.9754843576418,True,True
563,44,7,105007.31,2,1,1,197812.16,0,True,False,True,0.4191968718712953,9450.657899999998,990.4215572014359,940.4215572014359,False,True
674,44,4,131593.85,1,0,1,171345.02,1,True,False,False,0.7834936004481992,11843.4465,2319.8161350001556,2269.8161350001556,True,True
576,44,9,119530.52,1,1,0,119056.68,1,True,False,True,0.8763330345189649,10757.7468,2356.8422244576714,2306.8422244576714,True,True
566,54,4,118614.6,2,1,1,172601.62,0,True,False,True,0.6076549207533425,10675.314,1621.7267706717619,1571.7267706717619,True,True
545,37,9,95829.13,2,0,1,104936.88,0,True,False,True,0.1986344479763152,8624.6217,428.28674259601223,378.28674259601223,False,True
641,50,6,153590.73,2,1,1,130910.78,0,False,False,True,0.3878481594841063,13823.1657,1340.3223437472068,1290.3223437472068,False,True
699,64,9,113109.52,1,1,0,27980.8,1,False,False,True,0.8052583830988591,10179.8568,2049.3537567364815,1999.3537567364815,True,True
623,35,0,130557.24,1,1,1,47880.71,0,False,False,False,0.2636164303075993,11750.1516,774.3832550912815,724.3832550912815,False,True
644,40,8,93183.19,1,1,0,73882.49,0,False,False,True,0.4513341554149576,8386.4871,946.2770180442343,896.2770180442343,False,True
586,58,7,151933.63,1,1,0,162960.05,1,False,False,True,0.8312816134679245,13674.0267,2841.7417444448697,2791.7417444448697,True,True
500,30,2,125495.64,2,1,1,68807.47,0,True,False,True,0.160867330996602,11294.6076,454.2333448164841,404.2333448164841,False,True
595,26,8,118547.72,1,1,1,151192.18,0,True,False,False,0.4526941454999139,10669.2948,1207.4818231431686,1157.4818231431686,False,True
670,43,1,97792.21,1,0,0,120225.62,0,False,True,True,0.6144000060664488,8801.298900000002,1351.8795243881577,1301.8795243881577,True,True
660,40,8,167181.01,1,1,1,185156.94,0,False,False,False,0.435932115806226,15046.2909,1639.790356768241,1589.790356768241,False,True
580,35,9,121355.19,1,0,1,35671.45,0,True,False,True,0.442603202316887,10921.9671,1208.5244035149208,1158.5244035149208,False,True
578,46,5,113226.47,1,1,0,56770.76,0,False,False,True,0.7178309503201011,10190.3823,1828.7429526335343,1778.7429526335343,True,True
579,33,1,118392.75,1,1,1,157564.75,0,False,False,False,0.2516276413594531,10655.3475,670.2949898225862,620.2949898225862,False,True
711,52,8,145262.54,1,0,1,131473.31,0,True,False,False,0.8052963016089748,13073.6286,2632.03619004733,2582.03619004733,True,True
692,40,6,163505.16,1,0,0,90424.09,0,False,False,True,0.4584136192824575,14715.4644,1686.4423237565393,1636.4423237565393,False,True
760,33,1,118114.28,2,0,1,156660.21,0,False,True,False,0.2002245106223175,10630.285199999998,532.110912986416,482.110912986416,False,True
630,51,0,108449.23,3,0,0,88372.69,1,True,False,False,0.9610152634692528,9760.4307,2344.980720183471,2294.980720183471,True,True
611,36,10,103294.56,1,1,0,160548.12,0,True,False,False,0.5854943309068584,9296.5104,1360.7635341041625,1310.7635341041625,True,True
755,42,2,119919.12,1,1,0,156868.21,0,False,False,True,0.5795859939389586,10792.7208,1563.827453043418,1513.827453043418,True,True
555,29,4,128744.04,1,1,1,47454.93,0,False,False,True,0.2039781524425598,11586.9636,590.8718568867978,540.8718568867978,False,True
584,62,9,137727.34,2,0,1,121102.9,0,True,False,False,0.5557612904297036,12395.4606,1722.229294631637,1672.229294631637,True,True
705,44,10,106731.58,1,1,0,137419.87,1,True,False,False,0.8845491010970865,9605.8422,2124.2097708226147,2074.2097708226147,True,True
688,38,7,123544.21,1,1,1,157664.02,0,False,False,False,0.3131859482218142,11118.9789,870.5769875137112,820.5769875137112,False,True
626,37,2,133968.96,2,1,0,148689.65,0,False,False,False,0.3116290010480085,12057.2064,939.3437964654137,889.3437964654137,False,True
636,76,9,126534.6,1,1,1,39789.62,0,False,True,True,0.2398434717704852,11388.114,682.8411996695169,632.8411996695169,False,True
706,30,6,87609.68,2,0,0,137674.55,1,False,True,True,0.2054071124371258,7884.8712,404.9021562826638,354.9021562826638,False,True
622,36,0,108960.0,2,1,0,111180.3,1,False,True,False,0.3862788341529883,9806.4,947.001189809466,897.001189809466,False,True
512,51,6,144953.31,1,1,1,165035.17,0,False,False,True,0.5426594674376813,13045.7979,1769.8564351784053,1719.8564351784053,True,True
635,41,4,103544.88,2,1,0,193746.55,0,False,False,True,0.2599744649880812,9319.0392,605.678057555739,555.678057555739,False,True
598,38,1,101487.18,1,1,1,75959.1,1,True,False,True,0.4874147114843122,9133.8462,1112.9927525787703,1062.9927525787703,False,True
708,52,10,105355.81,1,1,0,123.07,1,False,False,True,0.7423603492399482,9482.0229,1759.7694578862965,1709.7694578862965,True,True
574,36,4,77967.5,1,1,0,167066.95,1,False,True,True,0.3585386974563498,7017.075000000001,628.973232613379,578.973232613379,False,True
656,28,8,120047.77,1,1,1,137173.39,0,False,True,True,0.187588807080581,10804.2993,506.69140425713914,456.69140425713914,False,True
697,32,7,175464.85,3,1,0,116442.42,1,False,False,True,0.8952364542000767,15791.8365,3534.3569283918373,3484.3569283918373,True,True
718,52,8,79475.3,3,1,1,32421.32,1,False,False,True,0.8159591224208101,7152.777,1459.0934109479388,1409.0934109479388,True,True
586,37,8,167735.69,2,0,1,104665.79,0,True,False,True,0.1752954419541466,15096.2121,661.5742929757589,611.5742929757589,False,True
749,33,1,74385.98,1,1,0,20164.47,0,False,False,False,0.3745521283724906,6694.738199999999,626.882110426654,576.882110426654,False,True
561,49,5,94754.0,1,1,1,26691.31,0,True,False,True,0.7114633140840033,8527.86,1516.8148844111022,1466.8148844111022,True,True
615,43,3,86920.86,1,1,1,150048.37,0,True,False,True,0.5240167397839,7822.877399999999,1024.829677719288,974.8296777192879,True,True
582,39,1,132077.48,2,1,0,192255.15,0,False,False,False,0.2949168912667359,11886.9732,876.417295678751,826.417295678751,False,True
601,40,10,127847.86,1,0,0,173245.68,0,False,False,True,0.4451038812555625,11506.3074,1280.3755206649,1230.3755206649,False,True
708,42,9,176702.36,2,1,1,104804.74,0,True,False,True,0.2164558751702449,15903.2124,860.5859395150727,810.5859395150727,False,True
797,33,10,83555.58,1,0,0,69767.14,0,True,False,False,0.4174171622457585,7520.002199999999,784.744494601465,734.744494601465,False,True
594,38,7,96858.35,1,1,0,77511.45,0,False,True,False,0.4410960394871772,8717.2515,961.2862779659137,911.2862779659137,False,True
619,42,8,132796.04,3,1,1,191821.35,1,True,False,False,0.9254961635029808,11951.6436,2765.3000748387385,2715.3000748387385,True,True
794,30,1,154970.54,1,0,1,156768.45,0,False,True,False,0.235444651546781,13947.3486,820.9571577821208,770.9571577821208,False,True
674,44,3,88902.21,1,1,0,73731.32,0,True,False,True,0.7606030584003747,8001.198899999999,1521.4340885524282,1471.4340885524282,True,True
418,28,7,98738.92,1,1,0,122190.22,0,False,False,True,0.263401145704006,8886.502799999998,585.1787547054643,535.1787547054643,False,True
599,40,10,137456.28,2,1,1,14113.11,0,True,False,True,0.3100082955646124,12371.0652,958.7832092426727,908.7832092426727,False,True
430,60,7,73937.02,1,1,0,161937.62,1,False,False,False,0.8697337869108749,6654.3318,1446.8742989438647,1396.8742989438647,True,True
537,45,7,158621.04,1,1,0,120892.96,1,False,False,False,0.7551848722031741,14275.8936,2695.2347209755276,2645.2347209755276,True,True
683,30,1,113257.2,1,1,1,65035.02,0,False,True,True,0.1906719891032127,10193.148,485.88695109585854,435.88695109585854,False,True
691,29,9,116536.43,1,1,0,51987.99,0,False,False,False,0.347957614299783,10488.2787,912.3691086408074,862.3691086408074,False,True
691,60,6,101070.69,1,1,0,177355.8,1,False,False,False,0.8452504445576391,9096.3621,1922.176027220565,1872.176027220565,True,True
680,31,3,127331.46,3,1,1,176433.6,0,True,False,False,0.5381172663218945,11459.8314,1541.6832863694522,1491.6832863694522,True,True
681,46,0,105969.42,1,1,0,5771.56,0,False,False,True,0.698582384967509,9537.2478,1665.638328537532,1615.638328537532,True,True
762,36,5,119547.46,1,1,1,42693.65,0,False,False,True,0.2114768901762385,10759.2714,568.8343140585359,518.8343140585359,False,True
678,28,5,138668.18,1,1,1,54144.01,0,False,True,True,0.2076415441903467,12480.1362,647.8486880684615,597.8486880684615,False,True
634,37,7,51582.5,2,1,1,184312.88,0,False,False,False,0.1937219258568535,4642.424999999999,224.83487791150074,174.83487791150074,False,True
590,37,6,169902.92,1,1,1,128256.18,0,False,True,True,0.2323745380145984,15291.2628,888.3250322024536,838.3250322024536,False,True
610,27,4,87262.4,2,1,0,182720.07,0,False,False,False,0.2498244452733361,7853.616,490.5063151474492,440.5063151474492,False,True
598,19,3,150348.37,1,1,1,173784.04,0,True,False,True,0.2679806212122093,13531.3533,906.5351157939696,856.5351157939696,False,True
822,46,3,115074.02,2,1,0,26249.86,0,True,False,False,0.5443077157546908,10356.6618,1409.302731800466,1359.302731800466,True,True
850,28,8,99986.98,1,1,0,196582.55,0,False,False,True,0.2500667521711043,8998.8282,562.5769353299362,512.5769353299362,False,True
723,68,3,110357.0,1,0,0,141977.54,1,True,False,False,0.9344281361942832,9932.13,2320.2154310848314,2270.2154310848314,True,True
705,42,8,166685.92,2,1,1,55313.51,0,True,False,True,0.256069003909581,15001.732800000002,960.3696937534224,910.3696937534224,False,True
677,40,7,95312.8,1,1,1,62944.75,0,False,True,True,0.2868469854276875,8578.152,615.1542604351221,565.1542604351221,False,True
736,43,4,202443.47,1,1,0,72375.03,0,False,False,True,0.6266413601597054,18219.9123,2854.3376564156365,2804.3376564156365,True,True
661,47,0,109493.62,1,0,0,188324.01,1,True,False,False,0.9334420089768962,9854.4258,2299.6337540164395,2249.6337540164395,True,True
501,38,9,88977.39,2,0,1,133403.07,0,True,False,True,0.1823939539984252,8007.965099999999,365.1511045175986,315.1511045175986,False,True
516,29,2,104982.57,1,1,0,157378.5,0,False,False,False,0.3336187552150532,9448.4313,788.0434722602367,738.0434722602367,False,True
517,59,8,154110.99,2,1,0,101240.08,1,True,False,False,0.7572643764239192,13869.9891,2625.812161704514,2575.812161704514,True,True
766,32,6,185714.28,1,1,1,102502.5,0,False,False,True,0.2194337304829372,16714.2852,916.9194884479365,866.9194884479365,False,True
520,23,3,116022.53,2,1,1,37577.66,0,True,False,False,0.2248089258528733,10442.0277,586.8652577407373,536.8652577407373,False,True
790,34,2,164011.48,1,1,0,199420.41,0,True,False,False,0.3504877763860876,14761.0332,1293.3904258573036,1243.3904258573036,False,True
811,40,1,101514.89,1,1,1,121765.0,0,False,False,True,0.2671957770727461,9136.3401,610.2978731550977,560.2978731550977,False,True
660,39,9,134599.33,2,1,0,183095.87,0,True,False,True,0.417370198218489,12113.9397,1263.9993534489558,1213.9993534489558,False,True
566,32,10,147511.26,1,1,1,159891.03,0,False,True,True,0.2096243955218879,13276.0134,695.7440709788709,645.7440709788709,False,True
768,25,0,78396.08,1,1,1,8316.19,0,False,False,True,0.1565406971046699,7055.647199999999,276.123982803153,226.123982803153,False,True
715,31,3,110581.29,1,1,1,94715.24,0,False,False,False,0.2319231204591246,9952.3161,577.0430514268963,527.0430514268963,False,True
750,42,8,151836.36,2,1,0,68695.38,0,True,False,True,0.3363258686946613,13665.272399999998,1148.9961527197945,1098.9961527197945,False,True
431,45,5,83624.55,2,0,0,36899.62,0,True,False,True,0.4344717696911068,7526.2095,817.481390132755,767.481390132755,False,True
704,24,2,148197.15,2,1,0,182775.08,0,False,False,True,0.2032533511194279,13337.7435,677.7352656865919,627.7352656865919,False,True
535,30,5,122924.75,1,0,0,62390.59,1,False,True,False,0.3742380552657088,11063.2275,1035.0701861405275,985.0701861405275,False,True
614,38,4,72594.0,1,1,1,76042.48,0,False,False,False,0.3328169803341927,6533.459999999999,543.6116070835586,493.6116070835586,False,True
748,38,4,115221.36,1,0,1,70956.75,0,False,False,True,0.2210367897029072,10369.9224,573.0335891910667,523.0335891910667,False,True
492,51,8,117808.74,2,1,1,67311.12,0,True,False,True,0.60908071980483,10602.7866,1614.4882235662515,1564.4882235662515,True,True
573,40,7,147754.68,1,1,1,110454.46,0,False,False,True,0.3210839784597629,13297.921199999995,1067.4373610351056,1017.4373610351056,False,True
680,31,10,113292.17,1,1,1,122639.73,0,False,False,True,0.1831640658613148,10196.295299999998,466.89872596765355,416.89872596765355,False,True
612,44,2,115163.38,1,1,1,97677.52,1,True,False,True,0.7663674794895422,10364.7042,1985.793058352168,1935.793058352168,True,True
809,50,10,118098.62,1,1,1,100720.02,1,True,False,True,0.7741249886570851,10628.8758,2057.0195895281418,2007.0195895281418,True,True
540,37,0,120825.7,1,1,0,28257.89,0,False,True,True,0.3220407717264178,10874.312999999998,875.4930376286543,825.4930376286543,False,True
526,61,6,133845.28,2,1,1,45180.8,0,True,False,True,0.5480100851577399,12046.0752,1650.3426740421344,1600.3426740421344,True,True
576,29,5,108541.04,1,1,1,126469.09,0,False,False,False,0.2466726982321991,9768.6936,602.4175021289037,552.4175021289037,False,True
750,37,2,113817.06,1,0,0,88333.74,0,False,True,False,0.3555365253748953,10243.5354,910.4877459176846,860.4877459176846,False,True
665,28,8,137300.23,1,1,0,90174.83,0,False,False,True,0.279480889879749,12357.0207,863.3877853746197,813.3877853746197,False,True
640,37,5,158024.38,1,1,0,81298.09,0,False,True,True,0.3598505944775617,14222.194199999998,1279.4662594113322,1229.4662594113322,False,True
457,33,7,127837.54,1,0,1,60013.17,0,False,False,False,0.2387393198664461,11505.3786,686.696565442491,636.696565442491,False,True
695,36,4,161533.0,1,1,0,100940.91,0,False,False,True,0.3550702715910253,14537.97,1290.5002390705445,1240.5002390705445,False,True
645,31,7,161171.7,2,1,0,12599.94,1,False,False,True,0.3130379726166772,14505.453,1135.1893997516245,1085.1893997516245,False,True
647,32,9,80958.36,1,1,1,128590.73,0,False,True,True,0.1999088399636265,7286.252399999999,364.1465662415473,314.1465662415473,False,True
641,33,2,146193.6,2,1,1,55796.83,1,False,False,True,0.1714569690323554,13157.424,563.9830098283925,513.9830098283925,False,True
660,26,4,115021.76,1,0,1,162443.05,0,True,False,True,0.3238461852998946,10351.9584,838.1105595558001,788.1105595558001,False,True
615,41,1,126773.43,1,1,1,55551.26,0,False,True,True,0.3245971376159126,11409.6087,925.8815813344034,875.8815813344034,False,True
705,40,3,92889.91,1,1,1,109496.69,0,True,False,False,0.6200707823170226,8360.0919,1295.962181168801,1245.962181168801,True,True
754,61,5,146622.35,1,1,1,41815.22,1,False,False,True,0.4324079092535248,13196.0115,1426.5149358001174,1376.5149358001174,False,True
713,45,4,131038.14,1,1,0,74005.04,1,True,False,True,0.8695333995744318,11793.4326,2563.6958853324822,2513.6958853324822,True,True
587,46,6,88820.29,1,0,0,70224.34,0,False,False,False,0.720332760250148,7993.826099999999,1439.5537048931687,1389.5537048931687,True,True
569,31,1,115406.97,1,0,0,145528.22,0,False,True,True,0.2866646032168479,10386.6273,744.369598428945,694.369598428945,False,True
568,38,3,132951.92,1,0,1,124486.28,0,False,False,False,0.2857667992748418,11965.6728,854.8480043065085,804.8480043065085,False,True
634,74,5,108891.7,1,1,0,10078.02,0,True,False,True,0.546378864261919,9800.253,1338.662775904866,1288.662775904866,True,True
770,46,5,141788.63,2,0,0,164967.21,0,True,False,False,0.6027062701118114,12760.9767,1922.7801674601828,1872.7801674601828,True,True
676,64,4,116954.32,1,1,1,91149.48,0,False,True,False,0.3958892129388676,10525.8888,1041.7714581285104,991.7714581285104,False,True
723,47,10,90450.0,2,0,0,103379.31,1,True,False,False,0.7242271821206413,8140.5,1473.8928440132702,1423.8928440132702,True,True
614,39,8,125997.22,1,1,1,128049.34,1,True,False,False,0.6737573319342949,11339.7498,1910.0598925126135,1860.0598925126135,True,True
752,31,4,144637.86,2,1,0,40496.72,0,False,True,False,0.2170534023207805,13017.407399999996,706.3681413914261,656.3681413914261,False,True
677,29,3,86616.35,1,0,0,91903.9,1,False,False,False,0.3582022596133381,7795.4715,698.0888765128445,648.0888765128445,False,True
608,48,2,127924.25,2,1,0,32202.61,0,True,False,False,0.7253095148421902,11513.1825,2087.6552033411485,2037.6552033411485,True,True
777,29,9,131240.61,1,1,1,163746.09,1,False,False,False,0.3327004107901428,11811.654899999998,982.4356093353506,932.4356093353506,False,True
848,35,5,120046.74,2,1,0,84710.65,0,False,True,True,0.1922793241685844,10804.2066,519.3563858064398,469.3563858064398,False,True
486,39,8,97819.36,1,0,1,120531.31,0,False,False,False,0.3778832759597477,8803.7424,831.6967547044328,781.6967547044328,False,True
598,64,1,62979.93,1,1,1,152273.57,0,False,True,False,0.484838174846467,5668.1937,687.0391720460607,637.0391720460607,False,True
612,46,9,161450.03,1,1,1,96961.0,1,True,False,True,0.6849789669813069,14530.5027,2488.2721822912727,2438.2721822912727,True,True
793,56,8,119496.25,2,1,0,29880.99,0,False,False,True,0.6173732096722305,10754.6625,1659.9101266416437,1609.9101266416437,True,True
517,62,1,43772.66,3,1,0,187756.24,1,False,False,True,0.9520086831052282,3939.539400000001,937.6189290587905,887.6189290587905,True,True
